,HH_ID,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,YogExp,DinExp,ResType_2,ResType_3,ResType_4,ResType_5,ResType_6,ResStatus_2,ResStatus_3,HHInc_2,HHInc_3,HHInc_4,HHInc_5,HHInc_6,HHInc_7,HHInc_8,HHInc_9,HHInc_10,HHInc_11,HHInc_12,HHInc_13,HHInc_14,M_Rel_2,Cable_1,Cats_1,Dogs_1,FAge,MAge
154,1104513,2,0,0,25,5,1931,1,0,2.3,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58,1989
155,1104547,1,0,0,36,9,1926,1,0,1.28,2.18,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,1989
156,1104562,1,0,0,0,10,1908,1,0,3.89,14.63,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81,1989
157,1104570,5,55,9,40,9,1949,1,1948,138.03,410.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,40,41
158,1104596,2,40,11,21,9,1932,1,1928,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,57,61
159,1104679,5,40,5,0,5,1940,1,1936,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,49,53
160,1104752,1,0,0,0,7,1920,1,0,10.8,25.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,69,1989
161,1104786,4,45,9,0,9,1953,1,1954,82.6,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,36,35
162,1104794,2,40,8,0,8,1917,1,1909,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,72,80
163,1104836,4,40,8,0,11,1928,1,1930,8.34,8.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,61,59
164,1104851,1,0,0,38,5,1941,1,0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48,1989
165,1104877,4,40,8,34,8,1960,1,1961,1.85,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,29,28
166,1104901,3,40,7,35,5,1942,1,1941,74.4399999999999,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,47,48
167,1104992,1,0,0,0,3,1926,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,1989
168,1105007,3,37,5,40,5,1939,1,1937,43.0499999999999,184.32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,50,52
169,1105064,8,45,9,0,9,1955,1,1954,30.96,46.74,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,34,35
170,1105098,2,40,4,0,5,1914,1,1955,36.65,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,75,34
171,1105163,5,45,8,40,5,1947,1,1946,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,42,43
172,1105270,4,60,9,0,8,1960,1,1959,3.61,7.91,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,29,30
173,1105288,5,40,8,30,7,1947,1,1946,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,42,43
174,1105304,4,50,7,0,8,1946,1,1944,56.57,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,43,45
175,1105320,6,70,9,24,7,1955,1,1955,31.4399999999999,143.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,34,34
176,1105403,3,60,9,50,5,1940,1,1939,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,49,50
177,1105437,3,80,5,0,2,1954,1,1955,12.53,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,35,34
178,1105494,1,0,0,0,4,1915,1,0,33.75,150.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74,1989
179,1105544,3,45,9,25,5,1958,1,1954,184.5,397.46,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,31,35
180,1105569,2,30,8,30,5,1939,1,1935,7.75,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,50,54
181,1105585,2,0,7,0,0,0,0,1907,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,82
182,1105593,1,0,0,0,5,1914,1,0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75,1989
183,1105627,3,45,8,40,5,1950,1,1943,9.33,30.21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,39,46
184,1105643,3,40,7,40,7,1949,1,1952,656.220000000001,1360.44999999997,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,40,37
185,1105676,2,0,6,50,11,1932,1,1927,25.59,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,57,62
186,1105684,1,40,5,0,0,0,0,1957,0.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,32
187,1105718,4,48,5,0,5,1948,1,1948,2.44,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,41,41
188,1105759,2,0,5,0,8,1916,1,1914,0.99,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,73,75
189,1105767,2,0,5,35,7,1922,1,1909,52.63,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,67,80
190,1105775,4,75,9,24,9,1937,1,1932,91.14,338.799999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,52,57
191,1105809,1,0,0,40,7,1929,1,0,198.720000000001,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60,1989
192,1105817,5,0,0,0,4,1941,1,0,9.71,16.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,48,1989
193,1105825,6,40,11,36,9,1945,1,1939,91.9699999999999,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,44,50
194,1105866,2,0,4,0,8,1919,1,1919,9.57,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,70,70
195,1105924,2,35,11,48,11,1919,1,1923,9.57,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,70,66
196,1105981,4,44,10,28,8,1949,1,1944,4.53,10.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,40,45
197,1106005,4,60,9,55,8,1948,1,1948,52.32,130.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,41,41
198,1106021,2,40,3,50,8,1928,1,1927,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,61,62
199,1106039,2,0,0,40,10,1944,1,0,76.21,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,45,1989
200,1106047,7,0,3,45,4,1940,1,1939,102.48,460.35,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,49,50
201,1106062,2,0,0,0,5,1922,1,0,89.25,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,67,1989
202,1106070,1,0,0,0,11,1902,1,0,52.27,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,87,1989
203,1106104,3,50,11,50,9,1940,1,1936,281.890000000001,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,49,53
204,1106112,2,40,9,40,4,1920,1,1920,1.07,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,69,69
205,1106120,4,40,5,32,7,1955,1,1958,3.69,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,34,31
206,1106138,3,36,11,0,11,1928,1,1917,51.24,112.58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,61,72
207,1106161,2,0,7,0,8,1923,1,1919,21.25,68.67,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,66,70
208,1106187,3,45,5,45,8,1945,1,1946,59.09,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,44,43
209,1106195,2,0,0,0,9,1920,1,0,10.55,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,69,1989
210,1106245,4,50,11,24,9,1938,1,1936,3.48,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,51,53
211,1106328,1,0,0,0,7,1913,1,0,19.58,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,76,1989
212,1106351,2,12,8,30,3,1929,1,1925,17.12,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,60,64
213,1106385,4,40,11,40,9,1944,1,1947,38.09,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,45,42
214,1106393,1,0,0,0,5,1899,1,0,1.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,1989
215,1106450,2,20,3,0,7,1924,1,1920,66.2199999999999,255.36,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,65,69
216,1106484,1,0,0,26,3,1946,1,0,0.0,2.38,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,1989
217,1106500,4,40,4,0,9,1952,1,1954,43.14,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,37,35
218,1106518,4,60,4,0,9,1934,1,1921,13.85,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,55,68
219,1106526,2,45,5,36,5,1936,1,1935,1.5,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,53,54
220,1106633,4,40,9,0,9,1954,1,1952,52.13,141.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,35,37
221,1106641,1,0,0,50,11,1956,1,0,1.8,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33,1989
222,1106658,6,65,8,0,10,1945,1,1949,7.43,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,44,40
223,1106690,2,45,10,0,8,1934,1,1933,2.0,8.88,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,55,56
224,1106708,1,40,8,0,0,0,0,1949,1.56,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,40
225,1106724,2,43,5,36,8,1940,1,1939,1.26,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,49,50
226,1106732,5,45,8,40,11,1949,1,1949,104.13,220.980000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,40,40
227,1106740,1,0,0,33,3,1922,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67,1989
228,1106799,4,48,6,32,5,1957,1,1957,21.54,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,32,32
229,1106807,2,45,5,0,8,1951,1,1951,126.56,357.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,38
230,1106856,3,0,0,15,4,1936,1,0,20.15,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,53,1989
231,1106880,4,40,8,40,9,1954,1,1952,184.14,366.72,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,35,37
232,1106898,3,44,5,40,5,1943,1,1943,1.98,4.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,46,46
233,1106906,4,40,9,24,9,1954,1,1954,243.1,498.399999999998,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,35,35
